44.708,-0.458,13.173,11.783,43.25,-59.007,-12.444,6.937,1.619,10.97,3.63,-10.759,0
44.538,7.361,16.352,-5.395,14.587,-36.315,-45.574,-4.848,-6.252,-4.44,11.365,5.81,0
44.207,-49.15,24.317,19.838,38.766,-1.362,-32.323,-7.463,-10.03,17.748,-28.376,10.625,0
40.542,-65.707,25.058,-12.442,35.41,-47.0,-34.245,-19.59,9.113,14.385,-5.218,-20.828,0
43.837,-93.996,41.592,25.955,42.775,-25.003,-17.943,-10.988,8.51,0.148,4.071,11.851,0
44.55,3.768,-8.216,72.786,64.681,-30.139,-31.552,6.247,-7.854,-0.391,-55.317,15.49,0
40.5,-24.966,4.844,-22.767,21.441,-42.601,4.466,-4.592,-39.916,4.109,15.557,15.915,0
47.208,40.979,-40.166,-9.694,39.356,-47.018,-22.858,-19.31,-14.185,-5.61,12.462,8.787,0
45.413,2.702,-22.989,-18.648,-24.377,-46.2,-39.798,-2.995,-20.326,5.859,-1.637,1.642,0
45.57,30.642,41.583,2.422,11.236,-47.272,-29.276,19.516,-10.569,-7.778,3.023,-23.984,0
45.322,-6.285,4.315,1.565,10.2,-40.775,-12.305,-20.436,-11.253,-1.634,-1.111,18.373,0
48.222,18.47,25.332,39.647,19.64,15.497,-21.532,-25.133,-22.676,-20.566,-16.419,10.382,0
47.141,50.961,29.323,12.489,43.034,-13.386,-8.354,2.39,-9.771,-3.153,19.676,15.12,0
46.241,24.642,6.146,16.495,25.956,-27.877,-22.213,-25.084,3.493,6.48,-30.675,12.719,0
42.594,-14.948,-60.247,-35.892,-13.419,-35.112,10.43,-17.077,-20.879,-1.309,7.566,10.266,0
43.651,-27.563,-68.616,-17.061,0.018,-5.95,-2.377,-22.834,-22.859,-13.644,-24.246,17.222,0
45.411,-44.395,-8.784,5.258,51.994,-50.559,17.87,-8.022,27.704,14.761,-8.057,-17.689,0
43.276,-39.159,-1.711,-13.421,23.076,-22.951,-6.547,22.743,20.2,-6.963,-14.064,-9.258,0
41.143,-80.018,-35.786,-21.601,6.864,-53.421,-10.238,-10.689,-1.659,14.209,-15.202,-1.557,0
44.834,-4.754,-35.364,-36.753,19.749,-27.713,1.987,-12.353,25.027,11.072,0.428,-35.696,0
46.058,-22.486,-13.349,2.072,4.917,-30.583,-4.56,-3.485,-15.894,-1.787,3.957,-5.408,0
46.539,-49.796,21.8,-4.051,60.484,-46.611,-3.006,1.188,19.176,0.076,-5.949,6.279,0
45.156,-55.144,-44.652,-0.69,16.2,-39.274,-26.18,4.448,14.35,-27.464,3.961,8.6,0
43.425,22.708,-24.015,22.376,45.124,-13.672,-17.974,-25.395,-9.686,-9.476,-17.922,10.817,0
40.203,13.357,-26.763,53.349,15.565,-6.443,-30.395,-25.027,-1.859,-10.543,-41.374,8.244,0
46.679,13.517,12.564,35.432,20.008,-17.976,24.065,-30.551,-21.081,5.344,-0.447,21.089,0
46.178,53.501,-14.442,21.516,30.997,21.789,-13.318,-31.799,8.456,-33.379,17.875,-13.453,0
42.99,-20.193,-0.406,39.18,33.176,-27.219,-25.337,-45.686,-22.842,-3.608,-31.724,4.861,0
45.772,-47.805,-10.975,54.723,35.954,-14.16,-11.155,-14.481,-27.613,10.12,-21.941,-1.817,0
46.893,3.609,-17.998,51.322,36.236,-14.619,-3.498,-18.399,10.781,-2.842,-5.875,9.452,0
44.797,-22.742,-65.786,31.737,26.011,-33.657,-19.351,-27.09,16.296,-2.435,-41.642,-33.676,0
48.455,11.948,3.046,6.583,53.269,-42.137,6.645,9.296,8.684,32.107,-10.638,-30.83,0
46.886,-21.808,-19.855,35.53,52.482,-47.63,-14.173,-36.15,29.645,10.076,-31.656,-10.048,0
44.934,-26.097,-3.331,14.255,58.635,-47.378,-25.583,-10.643,-0.548,2.304,-10.468,-4.278,0
44.857,-21.213,-42.014,113.537,6.454,-11.012,-39.109,-20.49,13.613,7.064,-43.236,-4.566,0
43.476,17.106,-1.622,16.644,64.828,-38.156,-3.741,2.081,5.201,21.779,18.419,6.552,0
44.069,12.161,2.37,-7.619,17.708,-56.467,-47.268,-1.733,1.718,-0.645,8.383,-2.638,0
42.743,-50.853,19.201,53.502,21.753,-36.041,-49.021,15.695,11.335,4.663,-14.37,0.821,0
40.891,-59.982,15.092,-11.157,47.268,-56.909,-39.526,-27.491,-0.666,13.567,-3.001,-12.229,0
43.697,-95.883,23.433,46.844,40.985,-20.712,-19.748,-26.33,4.419,5.999,7.312,15.071,0
45.937,-12.502,22.697,62.17,39.033,-7.256,-35.291,8.8,-10.306,1.751,-15.742,2.185,0
39.219,13.711,-7.021,-23.744,27.78,-40.758,-31.544,-4.826,-0.589,12.047,14.237,-2.156,0
45.639,13.968,-4.219,-69.165,32.605,34.426,-28.555,8.13,-6.088,4.707,-5.946,-9.304,0
46.576,30.755,-19.983,-27.995,-10.003,-50.853,-45.679,4.348,-21.448,-5.171,6.798,-19.854,0
46.152,0.209,-3.08,-0.884,15.913,-51.029,-20.843,-16.761,-21.258,-1.053,3.228,10.896,0
48.164,29.689,50.931,62.964,14.289,-17.097,-24.208,-21.127,-26.913,-7.484,-33.834,10.62,0
46.656,35.179,37.522,15.149,37.889,-34.742,1.617,-15.203,-19.395,7.759,5.78,26.335,0
46.57,10.224,-29.74,-1.924,14.241,-42.768,-19.137,-25.429,1.656,9.385,-1.529,16.517,0
44.345,-42.671,37.985,-3.209,41.958,-32.669,-16.117,-3.473,43.509,7.361,-10.817,-10.99,0
46.343,-8.336,20.375,-1.417,60.923,-32.43,-12.652,-31.53,15.829,2.837,-7.074,-6.528,0
45.524,-45.093,7.706,-1.942,15.505,-48.652,-16.617,7.169,4.893,0.482,-3.0,-14.331,0
44.999,-24.313,-31.274,7.282,13.158,-36.159,-10.189,-6.859,-20.42,-24.079,16.879,15.337,0
41.363,-101.69,-24.049,-1.002,44.444,-52.939,-25.558,-28.704,-19.582,6.789,-12.717,-1.362,0
41.023,-109.864,-32.384,-44.744,20.124,-21.981,-21.427,-26.642,8.048,-2.451,14.248,-6.192,0
41.44,-110.467,-32.494,-47.56,15.056,-21.939,1.086,-18.964,-21.813,-8.08,14.961,-8.71,0
46.158,-10.465,-39.098,0.749,14.455,-38.251,-26.619,-25.07,21.522,3.923,-10.854,-11.204,0
41.791,-65.911,-91.102,-21.873,6.052,-79.357,-24.254,-18.341,-7.324,13.697,-16.98,-15.74,0
45.452,18.435,-31.222,25.783,15.481,-22.259,-33.181,-18.333,-6.766,13.248,-24.637,-2.909,0
44.694,85.144,-13.191,25.371,10.084,-10.739,-49.707,-27.492,-13.255,-8.971,-27.153,-1.215,0
48.203,18.711,15.083,-1.394,29.008,-30.958,17.203,2.405,-7.439,0.57,13.457,7.559,0
46.781,8.092,-45.769,-25.506,13.671,-42.285,-22.018,-7.637,-13.588,1.647,4.485,17.798,0
47.106,63.555,0.862,26.075,14.502,-37.768,-23.826,-34.714,-17.263,-9.268,-12.505,6.408,0
44.396,-12.037,9.653,9.341,49.238,-44.149,-35.069,-32.838,-19.71,-8.392,-14.747,8.862,0
48.819,-12.63,4.165,37.567,11.505,-9.55,-15.19,-27.403,-18.338,12.42,-1.998,-8.806,0
46.179,-14.096,-23.435,21.273,17.756,24.3,-11.328,-38.226,11.926,-18.805,-4.532,-7.154,0
46.97,17.209,-60.678,23.113,16.817,-32.495,-20.378,-26.344,20.742,-5.94,-41.691,-38.029,0
49.028,-6.412,5.657,24.246,41.887,-40.632,-1.302,-3.312,23.291,17.287,-22.714,-32.1,0
46.308,-21.642,-7.171,24.078,33.182,-25.283,-4.921,-32.201,24.379,7.956,-1.177,-1.073,0
46.725,13.154,-4.552,17.384,55.726,-48.926,-18.877,-36.939,1.734,18.716,-23.195,-2.556,0
43.597,-19.926,-39.397,142.997,5.916,-64.106,-52.444,-9.146,-1.758,4.696,-56.777,-1.454,0
44.229,-14.691,18.08,57.291,36.962,-49.227,-9.078,-0.96,-11.286,16.395,1.619,15.075,0
42.758,21.355,29.936,-18.131,15.811,-46.253,-32.365,-21.735,-10.199,1.875,8.106,16.003,0
44.034,-60.165,53.614,38.51,30.01,-62.44,-33.157,14.982,4.411,5.62,-12.683,3.252,0
42.341,-56.585,43.745,-15.134,22.517,-39.163,-42.925,-16.412,16.173,5.283,-1.63,-18.925,0
45.838,-54.982,41.217,16.795,36.795,-43.36,-31.207,-8.403,3.797,2.281,6.589,8.338,0
46.969,9.548,26.228,86.585,40.593,-29.907,-38.109,0.715,-13.465,-1.785,-66.491,12.468,0
34.374,-18.496,7.065,-37.691,33.469,4.192,-3.546,28.424,-4.284,-17.455,-7.353,11.757,0
44.803,13.943,-16.944,-23.606,17.548,69.608,-0.834,-0.628,-13.846,12.99,29.373,-6.316,0
46.381,53.919,-24.823,-14.896,-13.696,-42.903,-34.564,11.552,-34.096,-7.48,4.334,1.293,0
46.63,72.901,53.401,4.307,64.01,-50.514,-10.812,-4.495,3.165,4.803,-0.141,6.377,0
46.48,24.279,-2.089,0.285,31.106,-32.55,-33.765,-9.444,-5.549,6.135,-10.47,14.007,0
45.232,9.097,10.676,-12.021,24.317,-46.676,2.061,2.81,-40.09,-13.509,5.027,23.53,0
49.064,29.859,55.196,51.825,16.573,-25.687,-10.791,-9.898,-25.619,-4.427,-32.506,20.07,0
42.254,-55.797,2.799,60.332,36.933,-30.142,-2.645,1.899,-28.649,1.19,0.305,28.825,0
44.43,-7.464,19.115,-14.666,46.281,11.886,12.596,5.765,-7.198,-24.044,41.43,12.801,0
47.335,3.22,-49.247,-29.452,21.69,-19.484,-27.93,-0.014,-4.469,-8.332,-1.251,-9.475,0
43.972,-54.329,-51.781,-24.839,38.673,-45.654,-13.301,-12.099,5.057,10.483,-16.405,-20.197,0
46.28,-56.401,-19.587,-19.059,-20.532,-49.833,6.159,-18.801,-28.56,12.423,-13.671,5.49,0
49.187,15.761,13.557,15.37,30.186,-39.323,-7.882,-17.707,-2.561,13.374,-4.827,0.025,0
49.261,-25.121,10.303,28.129,26.503,-47.035,-5.383,12.708,-12.348,-23.174,-11.333,23.492,0
47.504,-32.364,-2.348,16.244,-12.643,-41.727,13.102,-31.455,-39.103,5.868,-16.645,2.624,0
48.735,-0.501,5.275,45.39,29.807,-43.093,-6.171,-24.27,-6.046,10.87,-18.139,17.427,0
49.429,31.048,8.192,34.744,80.57,12.407,0.6,-5.182,30.216,-0.076,15.98,-35.737,0
39.519,-35.091,-24.235,57.104,32.221,51.813,-29.072,-15.997,21.366,-36.572,-40.409,-5.233,0
43.758,-3.197,-25.099,47.794,55.804,27.728,11.177,-50.361,-16.48,22.864,48.48,10.421,0
42.315,-32.464,13.35,22.938,0.045,-27.403,-35.221,-23.626,-13.9,-7.876,-13.008,22.906,0
41.837,-119.621,4.666,-4.982,67.1,-10.635,-19.96,-13.079,7.352,17.837,3.285,-1.4,0
43.296,-40.476,-39.88,78.898,28.542,-42.276,-50.792,-11.967,-18.492,6.842,10.234,13.618,0
44.867,-72.538,35.57,14.026,69.12,-46.516,-4.34,-15.302,2.507,9.197,-1.625,-4.564,0
47.494,-23.998,-19.744,5.428,20.701,-29.711,-18.787,-10.41,-4.598,1.711,-5.777,16.734,0
45.848,-45.882,13.78,-0.033,-29.096,-46.689,-7.157,-4.827,-53.522,-3.904,-7.341,20.116,0
43.097,-98.739,23.06,7.723,11.245,-42.959,-5.997,-21.764,-35.35,17.196,-9.689,-2.459,0
43.609,-67.643,-1.701,-15.142,46.538,-44.924,-24.901,3.276,-7.809,0.249,21.528,5.335,0
46.662,-63.656,8.324,-18.069,70.207,-27.917,-39.21,-11.994,21.649,-2.61,15.977,-4.872,0
48.96,-49.078,-30.747,28.097,16.979,-36.191,-15.411,-13.545,-19.187,-1.331,-26.225,15.294,0
42.68,-94.803,-88.08,-34.061,23.515,-31.8,-25.204,-4.402,15.034,-3.339,5.977,-2.239,0
40.409,-125.441,-59.663,-70.761,5.089,-33.545,-1.073,15.742,17.401,3.505,6.907,-0.994,0
41.982,-119.727,-37.939,-27.578,19.069,-52.713,30.449,-0.344,15.856,4.277,-6.993,0.502,0
45.418,-25.287,-46.359,-18.317,13.866,-24.15,-1.344,-11.184,-0.152,-11.285,22.149,-4.119,0
45.678,-66.922,-23.945,-34.468,44.075,-33.181,6.27,-16.187,11.054,9.862,9.925,1.775,0
51.029,-7.063,20.009,-9.093,58.636,-39.558,13.315,7.524,30.641,13.161,2.515,-10.13,0
48.99,6.569,-13.308,10.782,65.597,-40.838,-6.036,-9.712,31.068,3.65,-15.307,-16.741,0
45.489,-3.081,-21.457,81.599,11.942,-49.14,-39.21,-26.857,9.997,10.593,-22.132,-2.838,0
43.015,-67.25,10.194,67.407,1.919,-75.154,-10.878,3.246,-16.478,20.42,-14.119,2.874,0
44.891,-7.041,28.695,-16.549,24.6,-9.762,-31.527,-23.176,-4.558,-15.751,1.216,2.477,0
43.806,-76.264,15.563,-17.426,49.741,-5.95,-31.939,-29.655,15.031,-11.217,3.968,-10.724,0
45.898,-19.47,-2.876,53.074,32.524,-49.335,-49.067,-9.033,-18.64,-3.984,-28.663,18.828,0
46.229,-3.628,44.332,7.368,67.704,-46.039,34.897,6.511,10.991,-1.009,9.949,17.244,0
47.809,3.155,3.525,10.103,11.719,-25.281,3.518,-16.433,-14.719,4.481,10.548,22.681,0
45.477,4.578,9.514,-29.698,9.746,-7.653,-6.201,-15.82,-22.042,-24.861,-9.276,24.687,0
45.999,-45.39,13.266,-3.567,-30.197,-30.11,-3.771,-10.207,-49.06,-10.172,6.774,13.913,0
45.23,-92.575,24.497,-6.929,6.671,-34.379,5.512,-0.229,-24.794,-9.422,-8.714,-2.995,0
48.573,2.376,21.008,4.868,55.45,-39.133,-17.777,-7.926,28.201,18.077,-5.847,-13.445,0
48.7,-26.99,-5.637,5.536,8.536,-34.154,-15.246,0.461,-1.968,6.703,-0.518,-16.574,0
44.231,-62.83,-11.436,-17.369,-24.739,-50.093,-12.864,-6.485,3.313,-6.41,-10.03,-0.185,0
44.507,-95.439,-11.179,-22.247,19.839,-9.166,31.764,-6.528,20.924,3.574,-7.828,-13.865,0
48.192,-23.512,-20.177,15.47,31.786,-51.68,-6.966,-19.799,18.904,19.782,-21.423,-7.214,0
41.832,-75.114,-70.573,-2.421,33.781,-55.534,-19.413,-20.584,16.457,-9.533,-21.854,-13.624,0
45.267,16.789,-29.215,51.639,25.624,9.58,-23.195,-33.429,-1.508,2.652,-16.095,-14.516,0
43.775,63.871,-18.764,51.868,11.119,19.147,-53.471,-27.519,-2.594,-17.109,-28.308,-5.254,0
47.395,40.83,23.723,18.354,36.706,-41.971,29.748,-3.374,-7.7,-6.048,4.356,4.627,0
46.968,-49.594,-31.163,-11.889,-0.564,-50.435,-9.588,6.213,-40.29,3.385,-5.323,18.07,0
47.727,52.006,-14.617,0.863,39.272,16.955,-6.745,-24.588,15.146,-30.995,2.789,-5.68,0
45.396,2.934,11.101,31.609,27.815,-47.108,-35.807,-37.825,-22.825,-2.371,-30.97,8.596,0
48.827,1.145,36.817,28.036,26.53,-15.212,-10.149,-1.627,-26.279,-8.131,-27.595,2.889,0
46.473,27.147,12.415,-4.776,60.19,-20.434,-3.175,5.654,7.829,-5.357,15.082,-10.012,0
45.891,5.747,-22.286,-3.805,0.675,-27.593,-18.155,-13.16,-12.412,10.137,-4.967,13.384,0
44.686,-50.542,-19.776,-18.694,-4.682,-43.878,-29.179,-19.274,13.603,0.02,-5.97,-18.963,0
50.428,19.271,3.695,-8.64,-2.853,-0.822,-19.886,-8.32,36.009,13.87,30.189,-42.862,0
47.03,14.781,-47.048,56.425,-28.643,-7.958,-51.765,-17.743,19.208,-6.646,-59.872,-19.551,0
47.85,19.977,11.86,-10.259,54.256,-4.98,12.888,-11.988,27.724,1.884,16.136,-42.006,0
46.663,21.929,17.931,16.31,50.239,-48.889,-52.277,-33.257,33.303,7.568,-12.446,8.103,0
48.841,10.898,17.473,27.618,64.18,-46.369,-25.782,-20.981,-3.749,8.585,-30.431,-16.2,0
47.217,26.053,-30.417,118.458,-6.184,-14.295,-62.232,-8.243,28.121,13.454,-54.696,-20.661,0
41.667,-22.184,5.86,50.516,18.428,-48.208,-8.839,3.413,-2.4,3.57,-10.761,8.359,0
44.464,20.057,7.62,-6.897,17.471,-38.634,-50.73,-22.596,-19.646,2.956,-13.87,19.981,0
42.361,-48.636,36.775,-12.493,17.648,-14.96,-24.436,-37.432,-3.407,-7.557,-13.075,17.716,0
42.372,-28.039,-2.688,60.708,71.859,59.883,-18.482,31.94,3.362,-48.461,-52.175,-1.961,0
44.475,62.795,52.861,-33.075,53.906,-11.102,-10.708,-10.742,-16.026,1.672,17.983,-6.731,0
46.86,15.163,-11.743,-16.187,0.236,-35.009,-39.454,7.678,-12.704,4.65,0.076,-7.009,0
43.776,-41.461,-12.383,16.508,30.002,-31.385,-26.52,-27.995,-26.184,16.925,-0.451,2.133,0
46.117,-3.564,5.492,-33.232,3.424,-24.467,-35.752,-4.481,-8.729,-6.484,13.248,16.349,0
47.155,6.338,10.893,26.867,35.26,-39.412,-21.848,-5.838,-26.854,-24.465,-10.328,8.348,0
46.644,18.164,41.597,6.098,43.504,-56.89,12.173,-7.454,-12.085,0.484,1.681,24.507,0
46.273,-23.954,-45.034,-27.098,5.304,-49.299,-25.095,-10.928,-13.468,10.815,-6.693,2.692,0
45.983,39.15,15.044,12.141,14.992,-36.193,-12.33,-35.417,14.454,-3.399,-29.36,-13.016,0
46.711,-18.295,40.174,-13.194,34.29,-36.314,-6.192,-11.316,2.522,15.579,4.744,-16.531,0
47.361,-29.338,-6.962,-10.679,7.786,-46.903,-27.223,9.429,-2.396,2.649,-6.245,-9.629,0
45.641,-4.158,12.242,1.798,18.811,-34.987,-16.937,-25.078,-24.173,-2.548,-11.327,4.281,0
46.976,-15.988,-50.931,15.874,12.669,-39.544,-21.514,-25.142,-19.688,-11.93,4.908,11.673,0
43.698,-75.545,-28.248,-7.46,45.409,-43.166,-22.865,-31.477,-14.798,4.751,-2.11,-3.352,0
43.72,-90.77,-38.169,-41.218,8.315,-51.182,-28.346,-18.179,-8.301,12.187,9.5,10.436,0
47.586,10.772,-3.132,-11.213,29.174,-49.701,-33.299,-18.259,15.347,4.653,3.538,-11.435,0
46.695,-11.503,-25.901,2.552,19.56,-43.389,-31.779,-25.485,29.273,8.781,-25.348,-20.354,0
44.648,-31.17,-82.782,-34.469,2.548,-39.893,-41.236,17.907,10.461,-27.464,3.965,-8.874,0
46.727,44.89,-14.981,44.701,16.356,-19.07,-50.712,-30.757,-17.051,10.343,-41.975,-2.082,0
44.112,78.657,-25.912,37.832,5.57,-9.128,-44.896,-38.187,-15.76,-18.675,-34.397,15.421,0
46.576,14.68,34.312,13.794,32.672,-42.793,7.264,7.534,-18.227,5.464,9.294,16.828,0
47.747,2.74,-31.324,-16.661,4.027,-28.643,-20.767,-6.818,-16.299,1.712,8.924,14.897,0
47.162,64.442,21.511,-13.109,46.319,-43.345,-13.379,-14.344,17.798,-13.68,-15.093,-1.732,0
45.787,-7.2,64.9,-1.546,26.342,-42.244,-12.33,-10.301,-10.539,5.287,1.828,14.039,0
46.906,16.294,44.741,44.403,35.944,-38.825,-21.418,-33.01,-14.13,6.231,-33.165,7.378,0
49.835,4.342,9.292,41.16,17.24,-21.586,-17.097,2.442,-21.682,10.423,-1.141,2.117,0
44.691,-59.531,-20.067,-12.481,-10.675,-39.521,-29.496,-6.04,18.517,6.313,-8.199,-15.593,0
48.811,30.802,-32.115,26.202,-9.291,-36.419,-35.551,-18.876,26.777,8.484,-42.039,-38.359,0
48.038,4.565,-22.893,5.722,42.048,-51.97,11.667,-8.369,12.412,11.439,-4.124,-15.894,0
46.518,-39.163,-8.164,-18.728,22.056,-26.845,-32.606,-18.849,18.411,2.536,-6.779,-0.872,0
46.699,2.087,-4.542,10.595,72.84,-42.926,-27.662,-33.161,22.428,9.354,-29.295,0.423,0
45.134,-20.753,-45.911,92.188,1.13,-29.992,-49.346,-7.306,10.567,-1.489,-58.867,-5.367,0
43.63,-18.534,-48.525,66.502,41.795,-49.142,10.374,-43.479,-31.143,12.239,-10.273,29.269,0
43.832,21.513,16.839,15.314,-11.971,-55.671,-9.277,-4.5,-28.747,-3.497,4.316,34.453,0
44.209,-41.876,42.571,33.358,31.436,-24.085,-23.409,-3.743,0.786,12.021,-11.003,0.72,0
42.247,-64.346,37.162,-16.697,30.546,-30.229,-34.81,-15.743,8.28,12.849,8.887,-12.637,0
44.168,-93.511,27.629,50.559,39.085,-47.74,-27.778,-14.884,1.734,3.974,-3.113,10.371,0
44.218,-2.442,-9.212,83.111,59.714,49.712,-11.686,19.841,9.2,-52.233,-8.427,5.972,0
42.061,-20.075,7.626,-23.131,33.63,-38.767,10.036,-1.58,-18.976,6.273,19.869,21.227,0
48.385,27.685,-17.165,13.428,32.179,-44.417,-45.332,-20.081,-7.89,12.841,-1.657,-6.949,0
47.031,28.205,-24.087,-11.552,-13.611,-30.04,-37.24,13.436,-20.804,-6.765,-6.358,9.872,0
45.566,-6.447,23.279,-24.723,5.802,-24.894,-23.941,6.53,-11.195,-3.831,-12.152,1.504,0
45.107,-30.841,3.539,-13.478,34.015,-31.107,-6.024,-14.797,-32.376,-8.48,5.925,22.481,0
48.698,27.606,25.993,47.36,35.475,-12.563,-27.833,-14.656,-23.224,1.555,-5.391,8.894,0
47.311,19.8,43.368,9.891,55.435,-29.014,9.362,2.879,-15.203,7.889,7.827,13.807,0
47.368,23.601,0.487,18.703,30.244,-22.896,-6.455,-21.544,-2.683,-4.173,-9.623,16.57,0
